id;hitster_url;youtube_url;artist;title;year
141;http://hitstergame.com/de/00141;https://www.youtube.com/watch?v=1lyu1KKwC74;The Verve;Bitter Sweet Symphony;1997
142;http://hitstergame.com/de/00142;https://www.youtube.com/watch?v=3JcmQONgXJM;Will Smith;Gettin' Jiggy Wit It;1998
143;http://hitstergame.com/de/00143;https://www.youtube.com/watch?v=ZyhrYis509A;Aqua;Barbie Girl;1997
144;http://hitstergame.com/de/00144;https://www.youtube.com/watch?v=Jq755GRl4E0;Cornelia Froboess;Pack Die Badehose Ein;1951
145;http://hitstergame.com/de/00145;https://www.youtube.com/watch?v=VV1XWJN3nJo;Natalie Imbruglia;Torn;1997
146;http://hitstergame.com/de/00146;https://www.youtube.com/watch?v=SbYa7NBYyRc;Dion;The Wanderer;1961
147;http://hitstergame.com/de/00147;https://www.youtube.com/watch?v=t-L19Qt-ozI;Ritchie Valens;La Bamba;1958
148;http://hitstergame.com/de/00148;https://www.youtube.com/watch?v=dGYxT1QReQs;Drake;Toosie Slide;2020
149;http://hitstergame.com/de/00149;https://www.youtube.com/watch?v=ZmDBbnmKpqQ;Olivia Rodrigo;drivers license;2021
150;http://hitstergame.com/de/00150;https://www.youtube.com/watch?v=iEPTlhBmwRg;Maroon 5, Christina Aguilera;Moves Like Jagger;2011
151;http://hitstergame.com/de/00151;https://www.youtube.com/watch?v=haECT-SerHk;Helene Fischer;Atemlos durch die Nacht;2013
152;http://hitstergame.com/de/00152;https://www.youtube.com/watch?v=5JD6ejmlpa8;Spice Girls;Stop;1998
153;http://hitstergame.com/de/00153;https://www.youtube.com/watch?v=lYfkl-HXfuU;Jennifer Lopez;If You Had My Love;1999
154;http://hitstergame.com/de/00154;https://www.youtube.com/watch?v=DCZNFmHJbV8;Boston;More Than a Feeling;1976
155;http://hitstergame.com/de/00155;https://www.youtube.com/watch?v=pG8TyIEAqps;The Trammps;Disco Inferno;1976
156;http://hitstergame.com/de/00156;https://www.youtube.com/watch?v=zABLecsR5UE;Lewis Capaldi;Someone You Loved;2018
157;http://hitstergame.com/de/00157;https://www.youtube.com/watch?v=gyrMA-pu6y8;Die Doofen;MIEF! (Nimm mich jetzt, auch wenn ich stinke);1995
158;http://hitstergame.com/de/00158;https://www.youtube.com/watch?v=1w7OgIMMRc4;Guns N' Roses;Sweet Child O' Mine;1988
